sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,benign_event_count,malicious_event_count,sequence_label,y
885,20260508_211801_root_copyfail_YGhMdA,1778300285.374000,1778300285.494000,21362,21413,50,50,0,benign,0
886,20260508_211801_root_copyfail_YGhMdA,1778300285.388000,1778300285.598000,21372,21423,50,50,0,benign,0
887,20260508_211801_root_copyfail_YGhMdA,1778300285.394000,1778300285.600000,21382,21433,50,50,0,benign,0
888,20260508_211801_root_copyfail_YGhMdA,1778300285.445000,1778300285.608000,21394,21443,50,50,0,benign,0
889,20260508_211801_root_copyfail_YGhMdA,1778300285.452000,1778300285.649000,21404,21453,50,50,0,benign,0
890,20260508_211801_root_copyfail_YGhMdA,1778300285.494000,1778300285.660000,21414,21463,50,50,0,benign,0
891,20260508_211801_root_copyfail_YGhMdA,1778300285.598000,1778300285.673000,21424,21473,50,50,0,benign,0
892,20260508_211801_root_copyfail_YGhMdA,1778300285.600000,1778300285.684000,21434,21483,50,50,0,benign,0
893,20260508_211801_root_copyfail_YGhMdA,1778300285.635000,1778300285.701000,21444,21493,50,50,0,benign,0
894,20260508_211801_root_copyfail_YGhMdA,1778300285.649000,1778300285.710000,21454,21503,50,50,0,benign,0
895,20260508_211801_root_copyfail_YGhMdA,1778300285.660000,1778300285.722000,21464,21513,50,50,0,benign,0
896,20260508_211801_root_copyfail_YGhMdA,1778300285.675000,1778300285.728000,21474,21523,50,50,0,benign,0
897,20260508_211801_root_copyfail_YGhMdA,1778300285.684000,1778300285.776000,21485,21533,50,50,0,benign,0
898,20260508_211801_root_copyfail_YGhMdA,1778300285.702000,1778300285.781000,21494,21543,50,50,0,benign,0
899,20260508_211801_root_copyfail_YGhMdA,1778300285.710000,1778300286.017000,21504,21553,50,50,0,benign,0
900,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.116000,1778300286.133000,21559,21608,50,50,0,benign,0
901,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.117000,1778300286.149000,21569,21618,50,50,0,benign,0
902,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.117000,1778300286.267000,21579,21628,50,50,0,benign,0
903,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.124000,1778300286.269000,21589,21638,50,50,0,benign,0
904,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.125000,1778300286.284000,21599,21648,50,50,0,benign,0
905,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.133000,1778300286.295000,21609,21658,50,50,0,benign,0
906,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.149000,1778300286.305000,21619,21668,50,50,0,benign,0
907,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.268000,1778300286.319000,21629,21678,50,50,0,benign,0
908,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.269000,1778300286.327000,21639,21688,50,50,0,benign,0
909,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.285000,1778300286.343000,21649,21698,50,50,0,benign,0
910,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.295000,1778300286.347000,21659,21708,50,50,0,benign,0
911,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.308000,1778300286.400000,21669,21718,50,50,0,benign,0
912,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.321000,1778300286.432000,21679,21728,50,50,0,benign,0
913,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.332000,1778300286.437000,21689,21738,50,50,0,benign,0
914,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.345000,1778300286.548000,21699,21748,50,50,0,benign,0
915,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.347000,1778300286.556000,21709,21758,50,50,0,benign,0
916,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.400000,1778300286.599000,21719,21768,50,50,0,benign,0
917,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.434000,1778300286.600000,21729,21778,50,50,0,benign,0
918,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.437000,1778300286.618000,21739,21788,50,50,0,benign,0
919,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.548000,1778300286.629000,21749,21798,50,50,0,benign,0
920,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.556000,1778300286.639000,21759,21808,50,50,0,benign,0
921,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.599000,1778300286.648000,21769,21818,50,50,0,benign,0
922,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.608000,1778300286.656000,21779,21828,50,50,0,benign,0
923,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.620000,1778300286.664000,21789,21838,50,50,0,benign,0
924,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.630000,1778300286.665000,21799,21848,50,50,0,benign,0
925,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.640000,1778300286.715000,21809,21858,50,50,0,benign,0
926,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.648000,1778300286.823000,21819,21870,50,50,0,benign,0
927,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.657000,1778300286.926000,21829,21880,50,50,0,benign,0
928,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.664000,1778300286.935000,21839,21891,50,50,0,benign,0
929,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.709000,1778300286.977000,21849,21904,50,50,0,benign,0
930,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.715000,1778300286.977000,21859,21915,50,50,0,benign,0
931,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.823000,1778300286.999000,21871,21925,50,50,0,benign,0
932,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.926000,1778300287.007000,21881,21935,50,50,0,benign,0
933,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.935000,1778300287.019000,21892,21945,50,50,0,benign,0
934,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.977000,1778300287.030000,21905,21955,50,50,0,benign,0
935,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.977000,1778300287.036000,21916,21965,50,50,0,benign,0
936,20260508_211807_suid_tool_backdoors_FkycdZ,1778300286.999000,1778300287.043000,21926,21975,50,50,0,benign,0
937,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.010000,1778300287.100000,21936,21987,50,50,0,benign,0
938,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.021000,1778300287.104000,21946,21999,50,50,0,benign,0
939,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.030000,1778300287.120000,21956,22009,50,50,0,benign,0
940,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.038000,1778300287.221000,21966,22019,50,50,0,benign,0
941,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.045000,1778300287.229000,21976,22030,50,50,0,benign,0
942,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.102000,1778300287.271000,21988,22044,50,50,0,benign,0
943,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.114000,1778300287.287000,22000,22054,50,50,0,benign,0
944,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.120000,1778300287.302000,22010,22064,50,50,0,benign,0
945,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.221000,1778300287.311000,22020,22074,50,50,0,benign,0
946,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.229000,1778300287.325000,22031,22084,50,50,0,benign,0
947,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.271000,1778300287.332000,22045,22094,50,50,0,benign,0
948,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.287000,1778300287.343000,22055,22104,50,50,0,benign,0
949,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.303000,1778300287.347000,22065,22115,50,50,0,benign,0
950,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.312000,1778300287.397000,22075,22126,50,50,0,benign,0
951,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.326000,1778300287.400000,22085,22138,50,50,0,benign,0
952,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.333000,1778300287.413000,22095,22148,50,50,0,benign,0
953,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.344000,1778300287.419000,22105,22158,50,50,0,benign,0
954,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.348000,1778300287.427000,22117,22168,50,50,0,benign,0
955,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.398000,1778300287.431000,22127,22178,50,50,0,benign,0
956,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.400000,1778300287.438000,22139,22188,50,47,3,benign,0
957,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.416000,1778300287.447000,22149,22198,50,42,8,malicious,1
958,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.419000,1778300287.455000,22159,22208,50,39,11,malicious,1
959,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.427000,1778300287.466000,22169,22218,50,33,17,malicious,1
960,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.431000,1778300287.477000,22179,22228,50,27,23,malicious,1
961,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.441000,1778300287.484000,22189,22238,50,24,26,malicious,1
962,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.449000,1778300287.493000,22199,22248,50,22,28,malicious,1
963,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.457000,1778300287.534000,22209,22258,50,19,31,malicious,1
964,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.466000,1778300287.542000,22219,22269,50,25,25,malicious,1
965,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.477000,1778300287.583000,22229,22282,50,31,19,malicious,1
966,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.485000,1778300287.584000,22239,22293,50,37,13,malicious,1
967,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.493000,1778300287.602000,22249,22303,50,44,6,malicious,1
968,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.534000,1778300287.616000,22259,22313,50,50,0,benign,0
969,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.542000,1778300287.629000,22270,22323,50,50,0,benign,0
970,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.584000,1778300287.642000,22283,22333,50,50,0,benign,0
971,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.585000,1778300287.650000,22294,22343,50,50,0,benign,0
972,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.603000,1778300287.658000,22304,22353,50,50,0,benign,0
973,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.619000,1778300287.708000,22314,22365,50,50,0,benign,0
974,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.630000,1778300287.713000,22324,22377,50,50,0,benign,0
975,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.643000,1778300287.728000,22334,22387,50,50,0,benign,0
976,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.652000,1778300287.840000,22344,22397,50,50,0,benign,0
977,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.658000,1778300287.848000,22354,22408,50,50,0,benign,0
978,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.709000,1778300287.891000,22366,22422,50,50,0,benign,0
979,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.713000,1778300287.904000,22378,22432,50,50,0,benign,0
980,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.728000,1778300287.915000,22388,22442,50,50,0,benign,0
981,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.840000,1778300287.926000,22398,22452,50,50,0,benign,0
982,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.848000,1778300287.938000,22409,22462,50,50,0,benign,0
983,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.891000,1778300287.945000,22423,22472,50,50,0,benign,0
984,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.904000,1778300287.956000,22433,22482,50,50,0,benign,0
985,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.916000,1778300287.961000,22443,22493,50,50,0,benign,0
986,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.927000,1778300288.023000,22453,22504,50,50,0,benign,0
987,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.939000,1778300288.041000,22463,22516,50,50,0,benign,0
988,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.946000,1778300288.044000,22473,22526,50,50,0,benign,0
989,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.957000,1778300288.156000,22483,22536,50,50,0,benign,0
990,20260508_211807_suid_tool_backdoors_FkycdZ,1778300287.961000,1778300288.198000,22494,22548,50,50,0,benign,0
991,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.023000,1778300288.211000,22505,22561,50,50,0,benign,0
992,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.041000,1778300288.225000,22517,22571,50,50,0,benign,0
993,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.156000,1778300288.237000,22527,22581,50,50,0,benign,0
994,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.156000,1778300288.251000,22537,22591,50,50,0,benign,0
995,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.210000,1778300288.263000,22551,22601,50,50,0,benign,0
996,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.211000,1778300288.271000,22562,22611,50,50,0,benign,0
997,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.226000,1778300288.281000,22572,22621,50,50,0,benign,0
998,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.237000,1778300288.284000,22582,22633,50,50,0,benign,0
999,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.254000,1778300288.342000,22592,22643,50,50,0,benign,0
1000,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.264000,1778300288.373000,22602,22655,50,50,0,benign,0
1001,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.272000,1778300288.479000,22612,22665,50,50,0,benign,0
1002,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.282000,1778300288.488000,22622,22676,50,50,0,benign,0
1003,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.284000,1778300288.529000,22634,22689,50,50,0,benign,0
1004,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.342000,1778300288.530000,22644,22700,50,50,0,benign,0
1005,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.373000,1778300288.546000,22656,22710,50,50,0,benign,0
1006,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.479000,1778300288.555000,22666,22719,50,50,0,benign,0
1007,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.488000,1778300288.569000,22677,22730,50,50,0,benign,0
1008,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.530000,1778300288.580000,22690,22740,50,50,0,benign,0
1009,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.531000,1778300288.587000,22701,22750,50,50,0,benign,0
1010,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.547000,1778300288.596000,22711,22760,50,50,0,benign,0
1011,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.560000,1778300288.645000,22721,22772,50,50,0,benign,0
1012,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.570000,1778300288.655000,22731,22784,50,50,0,benign,0
1013,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.581000,1778300288.674000,22741,22794,50,50,0,benign,0
1014,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.589000,1778300288.782000,22751,22804,50,50,0,benign,0
1015,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.597000,1778300288.789000,22761,22815,50,50,0,benign,0
1016,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.646000,1778300288.832000,22773,22829,50,50,0,benign,0
1017,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.655000,1778300288.839000,22785,22839,50,50,0,benign,0
1018,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.676000,1778300288.848000,22795,22849,50,50,0,benign,0
1019,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.782000,1778300288.862000,22805,22859,50,50,0,benign,0
1020,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.789000,1778300288.877000,22816,22869,50,50,0,benign,0
1021,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.832000,1778300288.888000,22830,22879,50,50,0,benign,0
1022,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.840000,1778300288.898000,22840,22889,50,50,0,benign,0
1023,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.850000,1778300288.905000,22850,22900,50,50,0,benign,0
1024,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.863000,1778300288.963000,22860,22911,50,50,0,benign,0
1025,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.878000,1778300288.970000,22870,22923,50,50,0,benign,0
1026,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.888000,1778300288.988000,22880,22933,50,50,0,benign,0
1027,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.899000,1778300289.095000,22890,22943,50,50,0,benign,0
1028,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.905000,1778300289.103000,22901,22954,50,50,0,benign,0
1029,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.963000,1778300289.145000,22912,22968,50,50,0,benign,0
1030,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.970000,1778300289.156000,22924,22978,50,50,0,benign,0
1031,20260508_211807_suid_tool_backdoors_FkycdZ,1778300288.988000,1778300289.165000,22934,22988,50,50,0,benign,0
1032,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.095000,1778300289.178000,22944,22998,50,50,0,benign,0
1033,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.103000,1778300289.191000,22955,23008,50,50,0,benign,0
1034,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.145000,1778300289.200000,22969,23018,50,50,0,benign,0
1035,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.156000,1778300289.211000,22979,23028,50,50,0,benign,0
1036,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.168000,1778300289.216000,22989,23039,50,50,0,benign,0
1037,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.179000,1778300289.277000,22999,23050,50,50,0,benign,0
1038,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.193000,1778300289.280000,23009,23059,50,50,0,benign,0
1039,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.200000,1778300289.283000,23019,23069,50,50,0,benign,0
1040,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.212000,1778300289.304000,23029,23082,50,50,0,benign,0
1041,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.216000,1778300289.415000,23040,23092,50,50,0,benign,0
1042,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.277000,1778300289.424000,23051,23103,50,50,0,benign,0
1043,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.281000,1778300289.466000,23060,23116,50,50,0,benign,0
1044,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.284000,1778300289.467000,23072,23127,50,50,0,benign,0
1045,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.304000,1778300289.483000,23083,23137,50,50,0,benign,0
1046,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.415000,1778300289.495000,23093,23146,50,50,0,benign,0
1047,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.424000,1778300289.509000,23104,23157,50,50,0,benign,0
1048,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.466000,1778300289.521000,23117,23167,50,50,0,benign,0
1049,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.467000,1778300289.529000,23128,23177,50,50,0,benign,0
1050,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.486000,1778300289.538000,23138,23187,50,50,0,benign,0
1051,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.497000,1778300289.585000,23148,23199,50,50,0,benign,0
1052,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.511000,1778300289.593000,23158,23209,50,50,0,benign,0
1053,20260508_211807_suid_tool_backdoors_FkycdZ,1778300289.522000,1778300289.637000,23168,23219,50,50,0,benign,0
